app,lang,reviews,install,minInstall,maxInstall,score,ratings,reviews,hist1,hist2,hist3,hist4,hist5
com-ladytimer-ovulationcalendar,ar,304,"+5,000,000",5000000,"+5,000,000",4.8121605,85002,2542,914,822,1561,6643,75032
com-ladytimer-ovulationcalendar,ms,8,"5,000,000+",5000000,"5,000,000+",4.8121605,85002,2542,914,822,1561,6643,75032
com-ladytimer-ovulationcalendar,cy,6197,"5,000,000+",5000000,"5,000,000+",4.8121605,85002,2542,914,822,1561,6643,75032
com-ladytimer-ovulationcalendar,la,423,5.000.000+,5000000,5.000.000+,4.8121605,85002,2542,914,822,1561,6643,75032
com-ladytimer-ovulationcalendar,lv,4,5 000 000+,5000000,5 000 000+,4.8121605,85002,2542,914,822,1561,6643,75032
com-ladytimer-ovulationcalendar,zh-TW,34,"5,000,000+",5000000,"5,000,000+",4.8121605,85002,2542,914,822,1561,6643,75032
com-ladytimer-ovulationcalendar,nl,70,5.000.000+,5000000,5.000.000+,4.8121605,85002,2542,914,822,1561,6643,75032
com-ladytimer-ovulationcalendar,zh-CN,23,"5,000,000+",5000000,"5,000,000+",4.8121605,85002,2542,914,822,1561,6643,75032
com-ladytimer-ovulationcalendar,nn,23,5 000 000+,5000000,5 000 000+,4.8121605,85002,2542,914,822,1561,6643,75032
com-ladytimer-ovulationcalendar,vi,112,5.000.000+,5000000,5.000.000+,4.8121605,85002,2542,914,822,1561,6643,75032
com-ladytimer-ovulationcalendar,mt,6197,"5,000,000+",5000000,"5,000,000+",4.8121605,85002,2542,914,822,1561,6643,75032
com-ladytimer-ovulationcalendar,no,23,5 000 000+,5000000,5 000 000+,4.8121605,85002,2542,914,822,1561,6643,75032
co-quanyong-pinkbird,az,3,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,tl,2,"1,000,000+",1000000,"1,000,000+",4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,cs,18,1 000 000+,1000000,1 000 000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,uk,142,1 000 000+,1000000,1 000 000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,bg,7,1 000 000+,1000000,1 000 000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,xh,6612,"1,000,000+",1000000,"1,000,000+",4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,pt-BR,13134,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,oc,148,1 000 000+,1000000,1 000 000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,mk,1,1.000.000+,1000000,1.000.000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,bs,4,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,uz,1,1 000 000+,1000000,1 000 000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,ti,6615,"1,000,000+",1000000,"1,000,000+",4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,th,3209,"1,000,000+",1000000,"1,000,000+",4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,ca,6,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,ro,39,1.000.000+,1000000,1.000.000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,sk,8,1 000 000+,1000000,1 000 000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,id,2533,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,hu,9,1 000 000+,1000000,1 000 000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,fi,8,1 000 000+,1000000,1 000 000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,da,6,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,es,11782,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,ko,50,"1,000,000+",1000000,"1,000,000+",4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,it,37,1.000.000+,1000000,1.000.000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,sm,6615,"1,000,000+",1000000,"1,000,000+",4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,sl,6,1.000.000+,1000000,1.000.000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,de,268,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,pt-PT,13510,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,iw,2,"+1,000,000",1000000,"+1,000,000",4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,et,3,1 000 000+,1000000,1 000 000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,fo,6,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,fy,24,1.000.000+,1000000,1.000.000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,hr,10,1.000.000+,1000000,1.000.000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,ia,6612,"1,000,000+",1000000,"1,000,000+",4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,jw,2531,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,eo,6615,"1,000,000+",1000000,"1,000,000+",4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,su,2531,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,en,6612,"1,000,000+",1000000,"1,000,000+",4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,ja,12,"1,000,000+",1000000,"1,000,000+",4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,hi,1,"1,000,000+",1000000,"1,000,000+",4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,el,18,1.000.000+,1000000,1.000.000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,gd,6612,"1,000,000+",1000000,"1,000,000+",4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,sv,9,1 000 000+,1000000,1 000 000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,pl,40,1 000 000+,1000000,1 000 000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,fa,37,+۱٬۰۰۰٬۰۰۰,1000000,+۱٬۰۰۰٬۰۰۰,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,ga,6612,"1,000,000+",1000000,"1,000,000+",4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,fr,148,1 000 000+,1000000,1 000 000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,sr,11,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,ka,3,1 000 000+,1000000,1 000 000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,ru,1441,1 000 000+,1000000,1 000 000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,sq,1,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,lt,8,1 000 000+,1000000,1 000 000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,bh,1,"1,000,000+",1000000,"1,000,000+",4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,tr,17,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,ar,48,"+1,000,000",1000000,"+1,000,000",4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,ms,77,"1,000,000+",1000000,"1,000,000+",4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,cy,6611,"1,000,000+",1000000,"1,000,000+",4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,la,37,1.000.000+,1000000,1.000.000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,lv,4,1 000 000+,1000000,1 000 000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,zh-TW,287,"1,000,000+",1000000,"1,000,000+",4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,nl,24,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,zh-CN,131,"1,000,000+",1000000,"1,000,000+",4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,nn,10,1 000 000+,1000000,1 000 000+,4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,vi,2969,1.000.000+,1000000,1.000.000+,4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,ta,2,"1,000,000+",1000000,"1,000,000+",4.827526,170245,1667,2369,888,3851,9479,153626
co-quanyong-pinkbird,mt,6612,"1,000,000+",1000000,"1,000,000+",4.827526,170244,1667,2369,888,3851,9479,153625
co-quanyong-pinkbird,no,10,1 000 000+,1000000,1 000 000+,4.827526,170244,1667,2369,888,3851,9479,153625
com-imzhiqiang-period,bg,1,10 000+,10000,10 000+,4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,xh,44,"10,000+",10000,"10,000+",4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,pt-BR,1,10.000+,10000,10.000+,4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,ti,44,"10,000+",10000,"10,000+",4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,es,6,10.000+,10000,10.000+,4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,sm,44,"10,000+",10000,"10,000+",4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,pt-PT,1,10.000+,10000,10.000+,4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,ia,44,"10,000+",10000,"10,000+",4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,eo,44,"10,000+",10000,"10,000+",4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,en,44,"10,000+",10000,"10,000+",4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,gd,44,"10,000+",10000,"10,000+",4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,ga,44,"10,000+",10000,"10,000+",4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,ru,1,10 000+,10000,10 000+,4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,cy,44,"10,000+",10000,"10,000+",4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,zh-CN,5,"10,000+",10000,"10,000+",4.5111113,227,14,15,5,0,35,171
com-imzhiqiang-period,mt,44,"10,000+",10000,"10,000+",4.5111113,227,14,15,5,0,35,171
com-clue-android,az,5,10.000.000+,10000000,10.000.000+,4.415009,1119166,29703,88508,39337,45941,90714,854638
com-clue-android,cs,128,10 000 000+,10000000,10 000 000+,4.415009,1119166,29703,88508,39337,45941,90714,854638
com-clue-android,uk,257,10 000 000+,10000000,10 000 000+,4.415009,1119164,29703,88508,39337,45940,90714,854636
com-clue-android,bg,68,10 000 000+,10000000,10 000 000+,4.415009,1119164,29703,88508,39337,45940,90714,854636
com-clue-android,xh,3184,"10,000,000+",10000000,"10,000,000+",4.415009,1119164,29703,88508,39337,45940,90714,854636
com-clue-android,pt-BR,36019,10.000.000+,10000000,10.000.000+,4.415009,1119164,29703,88508,39337,45940,90714,854636
com-clue-android,oc,13986,10 000 000+,10000000,10 000 000+,4.415009,1119164,29703,88508,39337,45940,90714,854636
com-clue-android,mk,4,10.000.000+,10000000,10.000.000+,4.415009,1119166,29703,88508,39337,45941,90714,854638
com-clue-android,bs,5,10.000.000+,10000000,10.000.000+,4.415009,1119166,29703,88508,39337,45941,90714,854638
com-clue-android,ti,2985,"10,000,000+",10000000,"10,000,000+",4.415009,1119165,29703,88508,39337,45941,90714,854637
com-clue-android,th,58,"10,000,000+",10000000,"10,000,000+",4.415009,1119166,29703,88508,39337,45941,90714,854638
com-clue-android,be,1,10 000 000+,10000000,10 000 000+,4.415009,1119164,29703,88508,39337,45940,90714,854636
com-clue-android,ca,141,10.000.000+,10000000,10.000.000+,4.415009,1119166,29703,88508,39337,45941,90714,854638
com-clue-android,ro,195,10.000.000+,10000000,10.000.000+,4.415009,1119164,29703,88508,39337,45940,90714,854636
com-clue-android,sk,53,10 000 000+,10000000,10 000 000+,4.415009,1119164,29703,88508,39337,45940,90714,854636
com-clue-android,id,336,10.000.000+,10000000,10.000.000+,4.415009,1119164,29703,88508,39337,45940,90714,854636
com-clue-android,is,7,10.000.000+,10000000,10.000.000+,4.415009,1119166,29703,88508,39337,45941,90714,854638
com-clue-android,hu,70,10 000 000+,10000000,10 000 000+,4.415009,1119169,29703,88509,39337,45941,90714,854640
com-clue-android,fi,202,10 000 000+,10000000,10 000 000+,4.415009,1119166,29703,88508,39337,45941,90714,854638
com-clue-android,da,422,10.000.000+,10000000,10.000.000+,4.415009,1119166,29703,88508,39337,45941,90714,854638
com-clue-android,es,7363,10.000.000+,10000000,10.000.000+,4.415009,1119164,29703,88508,39337,45940,90714,854636
com-clue-android,gl,4,10.000.000+,10000000,10.000.000+,4.415009,1119166,29703,88508,39337,45941,90714,854638
com-clue-android,ko,885,"10,000,000+",10000000,"10,000,000+",4.415009,1119166,29703,88508,39337,45941,90714,854638
com-clue-android,it,6609,10.000.000+,10000000,10.000.000+,4.415009,1119164,29703,88508,39337,45940,90714,854636
com-clue-android,sm,2786,"10,000,000+",10000000,"10,000,000+",4.415009,1119164,29703,88508,39337,45940,90714,854636
com-clue-android,sl,57,10.000.000+,10000000,10.000.000+,4.415009,1119166,29703,88508,39337,45941,90714,854638
com-clue-android,de,8601,10.000.000+,10000000,10.000.000+,4.415009,1119164,29703,88508,39337,45940,90714,854636
